SN1	# serial number
R1	# resistor number
11	# minimum resistance value
269	# maximum resistance value
260	# number of resistances
# Rnominal, Registers[1-4], Ractual, Rerror
0.0	0	0	0	0	0.210	+0.210
11.0	0	0	1	1	11.070	-0.070
12.0	1	1	2	2	12.030	-0.030
13.0	3	3	2	2	13.030	+0.030
14.0	3	3	3	4	13.930	-0.070
15.0	5	4	4	4	14.930	+0.070
16.0	5	5	5	6	16.020	-0.020
17.0	7	6	6	6	17.020	+0.020
18.0	7	7	7	7	17.920	+0.080
19.0	8	8	8	8	18.890	+0.110
20.0	9	9	9	9	20.000	-0.000
21.0	10	10	10	10	20.950	+0.050
22.0	11	11	11	11	22.080	-0.080
23.0	12	12	12	12	23.030	-0.030
24.0	12	13	13	13	23.890	-0.110
25.0	14	14	14	14	25.000	-0.000
26.0	15	15	15	15	26.050	-0.050
27.0	16	16	16	16	26.880	+0.120
28.0	16	16	17	17	28.030	-0.030
29.0	17	17	18	18	29.000	-0.000
30.0	19	19	18	18	30.000	+0.000
31.0	19	19	20	20	31.080	-0.080
32.0	20	20	20	21	31.980	-0.020
33.0	22	21	21	21	32.980	+0.020
34.0	23	22	22	22	33.970	+0.030
35.0	23	23	23	24	35.080	-0.080
36.0	25	24	24	24	36.080	+0.080
37.0	25	25	25	25	37.000	-0.000
38.0	27	26	26	26	38.100	+0.100
39.0	27	27	27	27	39.100	-0.100
40.0	28	28	28	28	40.030	-0.030
41.0	28	29	29	29	40.940	-0.060
42.0	30	30	30	29	41.940	+0.060
43.0	30	31	31	31	42.940	-0.060
44.0	33	33	32	32	44.070	+0.070
45.0	32	33	33	33	44.920	-0.080
46.0	34	34	34	33	45.920	+0.080
47.0	34	35	35	35	47.050	-0.050
48.0	35	36	36	36	48.020	-0.020
49.0	37	37	37	36	49.020	+0.020
50.0	38	38	37	37	49.950	+0.050
51.0	38	38	39	39	51.060	-0.060
52.0	39	39	40	40	52.010	-0.010
53.0	41	41	40	40	53.010	+0.010
54.0	42	41	41	41	53.950	+0.050
55.0	42	42	42	43	55.090	-0.090
56.0	44	43	43	43	56.090	+0.090
57.0	45	44	44	44	56.890	+0.110
58.0	45	45	45	45	57.950	+0.050
59.0	46	46	46	46	58.900	+0.100
60.0	47	47	47	47	60.020	-0.020
61.0	48	49	49	49	61.120	-0.120
62.0	49	49	50	50	61.970	-0.030
63.0	51	51	50	50	62.970	+0.030
64.0	52	51	51	51	63.920	+0.080
65.0	52	52	52	53	65.090	-0.090
66.0	53	53	53	54	65.940	-0.060
67.0	55	54	54	54	66.940	+0.060
68.0	55	55	55	55	67.940	+0.060
69.0	56	56	56	56	68.930	+0.070
70.0	56	57	57	57	70.050	-0.050
71.0	58	58	58	57	71.050	+0.050
72.0	58	59	59	59	71.960	-0.040
73.0	60	60	60	59	72.960	+0.040
74.0	61	61	61	60	73.940	+0.060
75.0	61	62	62	62	75.070	-0.070
76.0	62	62	63	63	75.970	-0.030
77.0	65	65	64	64	76.940	+0.060
78.0	65	65	65	65	77.930	+0.070
79.0	66	66	66	66	78.960	+0.040
80.0	66	67	67	67	79.970	-0.030
81.0	68	68	68	68	81.030	-0.030
82.0	68	69	69	69	81.980	-0.020
83.0	70	70	70	69	82.980	+0.020
84.0	71	71	71	70	83.920	+0.080
85.0	71	72	72	72	84.970	-0.030
86.0	72	72	73	73	86.010	-0.010
87.0	74	74	73	73	87.010	+0.010
88.0	75	75	74	74	87.950	+0.050
89.0	75	75	76	76	89.090	-0.090
90.0	77	77	76	76	90.090	+0.090
91.0	77	77	77	78	90.960	-0.040
92.0	79	78	78	78	91.960	+0.040
93.0	81	80	80	80	92.890	+0.110
94.0	80	81	81	81	94.020	-0.020
95.0	82	82	82	81	95.020	+0.020
96.0	83	83	83	82	95.960	+0.040
97.0	84	84	83	83	96.910	+0.090
98.0	84	84	85	85	98.050	-0.050
99.0	85	85	86	86	99.010	-0.010
100.0	87	87	86	86	100.010	+0.010
101.0	87	87	87	88	100.960	-0.040
102.0	89	88	88	88	101.960	+0.040
103.0	89	89	89	90	103.060	-0.060
104.0	91	90	90	90	104.060	+0.060
105.0	91	91	91	91	104.990	+0.010
106.0	92	92	92	92	105.960	+0.040
107.0	92	93	93	93	106.900	-0.100
108.0	94	94	94	93	107.900	+0.100
109.0	94	95	95	95	108.890	-0.110
110.0	96	96	97	97	110.030	-0.030
111.0	97	97	98	98	111.020	-0.020
112.0	99	99	98	98	112.020	+0.020
113.0	100	99	99	99	112.890	+0.110
114.0	100	100	100	101	114.050	-0.050
115.0	101	101	101	102	114.990	-0.010
116.0	103	102	102	102	115.990	+0.010
117.0	103	103	103	103	116.920	+0.080
118.0	104	104	104	104	117.880	+0.120
119.0	105	105	105	105	119.120	-0.120
120.0	106	106	106	106	120.100	-0.100
121.0	106	107	107	107	121.020	-0.020
122.0	107	108	108	108	121.990	-0.010
123.0	109	109	109	108	122.990	+0.010
124.0	110	110	109	109	123.920	+0.080
125.0	110	110	111	111	125.010	-0.010
126.0	112	112	112	113	126.030	-0.030
127.0	113	113	113	114	127.020	-0.020
128.0	115	114	114	114	128.020	+0.020
129.0	115	115	115	115	128.950	+0.050
130.0	116	116	116	116	129.930	+0.070
131.0	116	117	117	117	130.890	-0.110
132.0	118	118	118	118	132.000	-0.000
133.0	118	119	119	119	133.020	-0.020
134.0	120	120	120	119	134.020	+0.020
135.0	121	121	121	120	134.970	+0.030
136.0	122	122	121	121	135.910	+0.090
137.0	122	122	123	123	137.040	-0.040
138.0	123	123	124	124	138.000	-0.000
139.0	125	125	124	124	139.000	+0.000
140.0	126	125	125	125	139.940	+0.060
141.0	126	126	126	127	141.040	-0.040
142.0	129	129	128	128	142.060	+0.060
143.0	129	129	129	129	143.090	-0.090
144.0	130	130	130	130	144.080	-0.080
145.0	130	131	131	131	144.970	-0.030
146.0	131	132	132	132	146.010	-0.010
147.0	133	133	133	132	147.010	+0.010
148.0	134	134	133	133	147.920	+0.080
149.0	134	134	135	135	149.040	-0.040
150.0	135	135	136	136	149.990	-0.010
151.0	137	137	136	136	150.990	+0.010
152.0	138	137	137	137	151.950	+0.050
153.0	138	138	138	139	153.030	-0.030
154.0	139	139	139	140	154.020	-0.020
155.0	141	140	140	140	155.020	+0.020
156.0	141	141	141	141	155.880	+0.120
157.0	142	142	142	142	156.950	+0.050
158.0	143	143	143	143	158.060	-0.060
159.0	144	145	145	145	159.000	-0.000
160.0	146	146	146	145	160.000	+0.000
161.0	147	147	147	146	160.990	+0.010
162.0	148	148	148	147	162.020	+0.020
163.0	148	148	149	149	163.030	-0.030
164.0	150	150	149	149	164.030	+0.030
165.0	151	151	150	150	164.950	+0.050
166.0	151	151	152	152	166.110	-0.110
167.0	152	152	152	153	166.950	-0.050
168.0	153	153	153	154	168.040	-0.040
169.0	155	154	154	154	169.040	+0.040
170.0	155	155	155	155	169.980	+0.020
171.0	156	156	156	156	170.960	+0.040
172.0	156	157	157	157	171.880	-0.120
173.0	158	158	158	158	173.090	-0.090
174.0	159	159	159	159	174.120	-0.120
175.0	160	161	161	161	175.070	-0.070
176.0	161	162	162	162	176.050	-0.050
177.0	162	162	163	163	176.950	-0.050
178.0	164	164	163	163	177.950	+0.050
179.0	164	164	164	165	178.930	-0.070
180.0	166	165	165	165	179.930	+0.070
181.0	166	166	166	167	181.030	-0.030
182.0	168	167	167	167	182.030	+0.030
183.0	169	168	168	168	182.900	+0.100
184.0	169	169	169	169	184.030	-0.030
185.0	170	170	170	170	184.950	+0.050
186.0	171	171	171	171	185.960	+0.040
187.0	172	172	172	172	186.970	+0.030
188.0	172	173	173	173	187.950	-0.050
189.0	174	174	174	173	188.950	+0.050
190.0	174	175	175	175	189.960	-0.040
191.0	176	176	177	177	190.960	-0.040
192.0	178	178	177	177	191.960	+0.040
193.0	179	179	178	178	192.910	+0.090
194.0	179	179	180	180	194.100	-0.100
195.0	180	180	180	181	194.940	-0.060
196.0	182	181	181	181	195.940	+0.060
197.0	182	182	182	183	197.000	-0.000
198.0	184	183	183	183	198.000	+0.000
199.0	184	184	184	185	199.000	-0.000
200.0	186	185	185	185	200.000	+0.000
201.0	186	186	186	186	200.960	+0.040
202.0	187	187	187	187	202.110	-0.110
203.0	188	188	188	188	203.050	-0.050
204.0	188	189	189	189	203.960	-0.040
205.0	190	190	190	190	204.990	+0.010
206.0	190	191	191	191	206.040	-0.040
207.0	192	192	193	193	207.000	-0.000
208.0	194	194	193	193	208.000	+0.000
209.0	195	195	194	194	208.940	+0.060
210.0	195	195	195	196	209.990	-0.010
211.0	197	196	196	196	210.990	+0.010
212.0	197	197	197	197	211.890	+0.110
213.0	199	198	198	198	213.120	+0.120
214.0	199	199	199	200	214.010	-0.010
215.0	201	200	200	200	215.010	+0.010
216.0	201	201	201	201	216.060	-0.060
217.0	202	202	202	202	216.980	+0.020
218.0	202	203	203	203	217.940	-0.060
219.0	204	204	204	203	218.940	+0.060
220.0	204	205	205	205	220.000	-0.000
221.0	206	206	206	205	221.000	+0.000
222.0	206	207	207	207	221.980	-0.020
223.0	208	208	209	209	222.950	-0.050
224.0	209	209	210	210	223.960	-0.040
225.0	210	210	210	211	224.990	-0.010
226.0	211	211	211	212	226.000	-0.000
227.0	213	212	212	212	227.000	+0.000
228.0	213	213	213	214	227.890	-0.110
229.0	214	214	214	215	228.970	-0.030
230.0	216	215	215	215	229.970	+0.030
231.0	217	216	216	216	231.060	+0.060
232.0	217	217	217	217	231.990	+0.010
233.0	218	218	218	218	232.980	+0.020
234.0	219	219	219	219	233.930	+0.070
235.0	220	220	220	220	235.120	-0.120
236.0	220	220	221	221	235.950	-0.050
237.0	222	222	221	221	236.950	+0.050
238.0	222	222	223	223	238.030	-0.030
239.0	224	224	225	225	238.940	-0.060
240.0	226	226	225	225	239.940	+0.060
241.0	226	227	227	227	240.970	-0.030
242.0	228	228	228	227	241.970	+0.030
243.0	228	228	229	229	242.950	-0.050
244.0	229	229	230	230	243.970	-0.030
245.0	231	231	230	230	244.970	+0.030
246.0	231	231	232	232	246.010	-0.010
247.0	233	233	232	232	247.010	+0.010
248.0	234	234	233	233	248.060	+0.060
249.0	234	234	234	235	249.110	-0.110
250.0	236	235	235	235	250.110	+0.110
251.0	236	236	236	236	251.040	-0.040
252.0	236	237	237	237	251.960	-0.040
253.0	238	238	238	238	253.030	-0.030
254.0	241	241	240	240	253.990	+0.010
255.0	241	241	241	241	254.920	+0.080
256.0	242	242	242	242	255.950	+0.050
257.0	243	243	243	243	257.070	-0.070
258.0	244	244	244	244	258.090	-0.090
259.0	244	245	245	245	258.900	-0.100
260.0	246	246	246	246	260.060	-0.060
261.0	246	247	247	247	260.920	-0.080
262.0	248	248	248	248	262.060	-0.060
263.0	249	249	249	249	262.880	+0.120
264.0	249	250	250	250	264.030	-0.030
265.0	251	251	251	250	265.030	+0.030
266.0	251	252	252	252	266.050	-0.050
267.0	253	253	253	252	267.050	+0.050
268.0	253	254	254	254	267.990	-0.010
269.0	255	255	255	254	268.990	+0.010
