SN2	# serial number
R2	# resistor number
12	# minimum resistance value
275	# maximum resistance value
265	# number of resistances
# Rnominal, Registers[1-4], Ractual, Rerror
0.0	0	0	0	0	0.200	+0.200
12.0	1	1	1	0	12.010	+0.010
13.0	1	1	1	2	12.940	-0.060
14.0	3	2	2	2	13.940	+0.060
15.0	2	3	3	3	14.960	-0.040
16.0	4	4	4	4	15.910	+0.090
17.0	4	5	5	5	16.900	-0.100
18.0	6	6	6	5	17.900	+0.100
19.0	6	6	7	7	19.000	-0.000
20.0	8	8	7	7	20.000	+0.000
21.0	9	9	9	8	21.050	+0.050
22.0	9	9	10	10	21.950	-0.050
23.0	10	10	10	11	22.970	-0.030
24.0	11	11	12	12	23.970	-0.030
25.0	13	13	12	12	24.970	+0.030
26.0	13	13	14	14	26.050	-0.050
27.0	15	15	14	14	27.050	+0.050
28.0	15	15	16	16	28.020	-0.020
29.0	17	17	16	16	29.020	+0.020
30.0	16	17	17	17	30.060	-0.060
31.0	18	18	18	18	31.020	-0.020
32.0	18	18	19	19	32.010	-0.010
33.0	20	20	19	19	33.010	+0.010
34.0	21	21	21	20	34.030	+0.030
35.0	22	22	21	21	35.090	+0.090
36.0	22	22	22	23	36.000	-0.000
37.0	24	23	23	23	37.000	+0.000
38.0	25	25	24	24	38.010	+0.010
39.0	25	25	25	26	38.900	-0.100
40.0	27	26	26	26	39.900	+0.100
41.0	27	27	27	27	41.020	-0.020
42.0	29	28	28	28	42.030	+0.030
43.0	28	29	29	29	42.950	-0.050
44.0	30	30	30	30	43.920	+0.080
45.0	30	31	31	31	44.970	-0.030
46.0	33	33	33	32	45.990	+0.010
47.0	33	33	33	33	47.080	-0.080
48.0	35	34	34	34	48.100	+0.100
49.0	34	35	35	35	49.000	-0.000
50.0	36	36	36	35	50.000	+0.000
51.0	36	36	37	37	50.900	-0.100
52.0	37	38	38	38	51.910	-0.090
53.0	38	38	39	39	53.070	-0.070
54.0	39	40	40	40	54.060	-0.060
55.0	40	40	41	41	55.060	-0.060
56.0	41	41	42	42	56.000	-0.000
57.0	43	43	42	42	57.000	+0.000
58.0	43	43	44	44	58.100	-0.100
59.0	45	45	44	44	59.100	+0.100
60.0	45	45	45	45	59.990	+0.010
61.0	47	46	46	46	60.910	+0.090
62.0	46	47	47	47	61.880	-0.120
63.0	49	49	48	48	62.970	+0.030
64.0	48	49	49	49	63.970	-0.030
65.0	50	50	50	50	65.000	-0.000
66.0	50	51	51	51	66.000	-0.000
67.0	52	52	52	51	67.000	+0.000
68.0	52	52	53	53	68.060	-0.060
69.0	54	54	53	53	69.060	+0.060
70.0	54	54	54	55	69.970	-0.030
71.0	55	55	56	56	70.980	-0.020
72.0	57	57	56	56	71.980	+0.020
73.0	57	57	57	58	72.910	-0.090
74.0	59	58	58	58	73.910	+0.090
75.0	59	59	59	60	75.060	-0.060
76.0	61	60	60	60	76.060	+0.060
77.0	60	61	61	61	76.940	-0.060
78.0	62	62	62	62	78.020	-0.020
79.0	62	63	63	63	79.070	-0.070
80.0	65	65	65	64	80.040	+0.040
81.0	65	65	65	66	80.920	-0.080
82.0	67	66	66	66	81.920	+0.080
83.0	67	67	67	67	83.090	-0.090
84.0	69	68	68	68	84.120	+0.120
85.0	68	69	69	69	84.980	-0.020
86.0	70	70	70	70	86.000	-0.000
87.0	70	70	71	71	86.900	-0.100
88.0	71	72	72	72	87.920	-0.080
89.0	72	72	73	73	88.960	-0.040
90.0	74	74	73	73	89.960	+0.040
91.0	74	74	74	75	90.960	-0.040
92.0	75	75	76	76	91.970	-0.030
93.0	77	77	76	76	92.970	+0.030
94.0	77	77	77	78	93.900	-0.100
95.0	79	78	78	78	94.900	+0.100
96.0	79	79	79	79	96.000	-0.000
97.0	80	80	80	81	97.010	-0.010
98.0	82	81	81	81	98.010	+0.010
99.0	83	83	82	82	99.120	+0.120
100.0	83	83	83	83	100.010	-0.010
101.0	85	84	84	84	101.040	+0.040
102.0	84	85	85	85	101.910	-0.090
103.0	86	86	86	86	102.950	+0.050
