# Began on:  2021-07-17 19:33:25.668362
0	10.10	0.0175	10	[10.12, 10.12, 10.11, 10.11, 10.1, 10.1, 10.09, 10.08, 10.08, 10.07]
1	11.57	0.0000	10	[11.57, 11.57, 11.57, 11.57, 11.57, 11.57, 11.57, 11.57, 11.57, 11.57]
2	12.53	0.0000	10	[12.53, 12.53, 12.53, 12.53, 12.53, 12.53, 12.53, 12.53, 12.53, 12.53]
3	13.60	0.0117	10	[13.59, 13.59, 13.59, 13.6, 13.6, 13.61, 13.61, 13.61, 13.62, 13.62]
4	14.68	0.0000	10	[14.68, 14.68, 14.68, 14.68, 14.68, 14.68, 14.68, 14.68, 14.68, 14.68]
5	15.85	0.0000	10	[15.85, 15.85, 15.85, 15.85, 15.85, 15.85, 15.85, 15.85, 15.85, 15.85]
6	16.77	0.0000	10	[16.77, 16.77, 16.77, 16.77, 16.77, 16.77, 16.77, 16.77, 16.77, 16.77]
7	17.92	0.0052	10	[17.92, 17.92, 17.92, 17.92, 17.92, 17.92, 17.93, 17.93, 17.93, 17.93]
8	18.89	0.0052	10	[18.9, 18.9, 18.9, 18.9, 18.89, 18.89, 18.89, 18.89, 18.89, 18.89]
9	20.00	0.0048	10	[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.01, 20.01, 20.01]
10	20.95	0.0048	10	[20.96, 20.96, 20.96, 20.95, 20.95, 20.95, 20.95, 20.95, 20.95, 20.95]
11	22.08	0.0000	10	[22.08, 22.08, 22.08, 22.08, 22.08, 22.08, 22.08, 22.08, 22.08, 22.08]
12	23.03	0.0000	10	[23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03]
13	24.14	0.0053	10	[24.15, 24.15, 24.15, 24.15, 24.15, 24.14, 24.14, 24.14, 24.14, 24.14]
14	25.00	0.0000	10	[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]
15	26.05	0.0000	10	[26.05, 26.05, 26.05, 26.05, 26.05, 26.05, 26.05, 26.05, 26.05, 26.05]
16	26.88	0.0000	10	[26.88, 26.88, 26.88, 26.88, 26.88, 26.88, 26.88, 26.88, 26.88, 26.88]
17	28.53	0.0000	10	[28.53, 28.53, 28.53, 28.53, 28.53, 28.53, 28.53, 28.53, 28.53, 28.53]
18	29.50	0.0042	10	[29.5, 29.5, 29.5, 29.5, 29.5, 29.5, 29.5, 29.5, 29.49, 29.49]
19	30.65	0.0000	10	[30.65, 30.65, 30.65, 30.65, 30.65, 30.65, 30.65, 30.65, 30.65, 30.65]
20	31.58	0.0048	10	[31.57, 31.57, 31.57, 31.58, 31.58, 31.58, 31.58, 31.58, 31.58, 31.58]
21	32.73	0.0067	10	[32.72, 32.73, 32.73, 32.73, 32.73, 32.73, 32.74, 32.74, 32.74, 32.74]
22	33.72	0.0000	10	[33.72, 33.72, 33.72, 33.72, 33.72, 33.72, 33.72, 33.72, 33.72, 33.72]
23	34.88	0.0000	10	[34.88, 34.88, 34.88, 34.88, 34.88, 34.88, 34.88, 34.88, 34.88, 34.88]
24	35.83	0.0000	10	[35.83, 35.83, 35.83, 35.83, 35.83, 35.83, 35.83, 35.83, 35.83, 35.83]
25	37.00	0.0048	10	[37.0, 37.0, 37.0, 37.0, 37.0, 37.01, 37.0, 37.0, 37.01, 37.01]
26	37.85	0.0097	10	[37.83, 37.84, 37.84, 37.84, 37.84, 37.85, 37.85, 37.85, 37.86, 37.86]
27	39.10	0.0000	10	[39.1, 39.1, 39.1, 39.1, 39.1, 39.1, 39.1, 39.1, 39.1, 39.1]
28	40.03	0.0000	10	[40.03, 40.03, 40.03, 40.03, 40.03, 40.03, 40.03, 40.03, 40.03, 40.03]
29	41.19	0.0000	10	[41.19, 41.19, 41.19, 41.19, 41.19, 41.19, 41.19, 41.19, 41.19, 41.19]
30	42.11	0.0000	10	[42.11, 42.11, 42.11, 42.11, 42.11, 42.11, 42.11, 42.11, 42.11, 42.11]
31	43.19	0.0696	10	[42.99, 43.21, 43.21, 43.21, 43.21, 43.21, 43.21, 43.21, 43.21, 43.21]
32	43.57	0.0000	10	[43.57, 43.57, 43.57, 43.57, 43.57, 43.57, 43.57, 43.57, 43.57, 43.57]
33	45.17	0.0000	10	[45.17, 45.17, 45.17, 45.17, 45.17, 45.17, 45.17, 45.17, 45.17, 45.17]
34	46.14	0.0000	10	[46.14, 46.14, 46.14, 46.14, 46.14, 46.14, 46.14, 46.14, 46.14, 46.14]
35	47.30	0.0000	10	[47.3, 47.3, 47.3, 47.3, 47.3, 47.3, 47.3, 47.3, 47.3, 47.3]
36	48.27	0.0664	10	[48.08, 48.29, 48.29, 48.29, 48.29, 48.29, 48.29, 48.29, 48.29, 48.29]
37	49.45	0.0000	10	[49.45, 49.45, 49.45, 49.45, 49.45, 49.45, 49.45, 49.45, 49.45, 49.45]
38	50.40	0.0000	10	[50.4, 50.4, 50.4, 50.4, 50.4, 50.4, 50.4, 50.4, 50.4, 50.4]
39	51.56	0.0000	10	[51.56, 51.56, 51.56, 51.56, 51.56, 51.56, 51.56, 51.56, 51.56, 51.56]
