# There are 260 settings from 11 to 270
# plus zero ohms for a grand total of 261
SN3	# serial number
R2	# resistor number
11	# minimum resistance value
270	# maximum resistance value
# Rnominal, Registers[1-4], Ractual, Rerror
0.0	0	0	0	0	0.180	+0.180
11.0	0	0	1	1	11.120	-0.120
12.0	1	1	2	2	11.980	-0.020
13.0	3	3	2	2	12.980	+0.020
14.0	4	3	3	3	14.040	+0.040
15.0	5	4	4	4	14.890	+0.110
16.0	5	5	5	6	16.000	-0.000
17.0	7	6	6	6	17.000	+0.000
18.0	7	7	7	7	18.040	-0.040
19.0	9	8	8	8	19.090	+0.090
20.0	8	9	9	9	19.890	-0.110
21.0	11	10	10	10	21.090	+0.090
22.0	10	11	11	11	21.930	-0.070
23.0	12	12	12	12	23.010	-0.010
24.0	12	13	13	13	23.970	-0.030
25.0	14	14	14	14	25.010	-0.010
26.0	14	15	15	15	25.920	-0.080
27.0	15	16	16	16	26.930	-0.070
28.0	17	17	17	16	27.930	+0.070
29.0	17	17	17	18	28.970	-0.030
30.0	19	18	18	18	29.970	+0.030
31.0	19	19	19	19	31.050	-0.050
32.0	21	20	20	20	32.100	+0.100
33.0	20	21	21	21	32.940	-0.060
34.0	22	22	22	22	34.030	-0.030
35.0	22	23	23	23	35.050	-0.050
36.0	24	24	24	23	36.050	+0.050
37.0	24	24	25	25	36.970	-0.030
38.0	25	26	26	26	38.030	-0.030
39.0	27	27	27	26	39.030	+0.030
40.0	27	27	28	28	39.920	-0.080
41.0	28	28	28	29	40.940	-0.060
42.0	29	29	30	30	42.030	-0.030
43.0	30	30	30	31	42.970	-0.030
44.0	33	32	32	32	44.000	+0.000
45.0	32	32	33	33	45.040	-0.040
46.0	34	34	33	33	46.040	+0.040
47.0	34	34	34	35	46.930	-0.070
48.0	35	35	36	36	48.020	-0.020
49.0	37	37	36	36	49.020	+0.020
50.0	38	37	37	37	50.080	+0.080
51.0	39	39	38	38	51.090	+0.090
52.0	39	39	39	39	51.950	+0.050
