# Began on:  2021-07-19 20:54:43.999995
0	11.64	0.0097	10	[11.66, 11.65, 11.65, 11.65, 11.65, 11.64, 11.64, 11.64, 11.63, 11.63]
1	11.64	0.0097	10	[11.63, 11.63, 11.64, 11.64, 11.65, 11.65, 11.65, 11.65, 11.65, 11.66]
2	11.66	0.0000	10	[11.66, 11.66, 11.66, 11.66, 11.66, 11.66, 11.66, 11.66, 11.66, 11.66]
3	11.67	0.0079	10	[11.66, 11.66, 11.66, 11.66, 11.67, 11.67, 11.67, 11.67, 11.68, 11.68]
4	11.68	0.0082	10	[11.68, 11.69, 11.69, 11.69, 11.68, 11.68, 11.68, 11.67, 11.67, 11.67]
5	11.67	0.0032	10	[11.67, 11.67, 11.67, 11.67, 11.67, 11.67, 11.67, 11.67, 11.67, 11.68]
6	11.70	0.0149	10	[11.68, 11.68, 11.69, 11.69, 11.7, 11.7, 11.71, 11.71, 11.72, 11.72]
7	11.72	0.0070	10	[11.73, 11.73, 11.73, 11.73, 11.73, 11.72, 11.72, 11.72, 11.72, 11.71]
8	11.70	0.0095	10	[11.71, 11.71, 11.7, 11.7, 11.7, 11.7, 11.69, 11.69, 11.69, 11.68]
9	11.65	0.0213	10	[11.68, 11.67, 11.67, 11.66, 11.65, 11.65, 11.64, 11.63, 11.62, 11.62]
10	11.64	0.1100	10	[11.61, 11.6, 11.59, 11.59, 11.58, 11.58, 11.58, 11.59, 11.85, 11.85]
11	11.84	0.0116	10	[11.85, 11.85, 11.85, 11.84, 11.84, 11.84, 11.83, 11.83, 11.82, 11.82]
12	12.16	0.0000	10	[12.16, 12.16, 12.16, 12.16, 12.16, 12.16, 12.16, 12.16, 12.16, 12.16]
13	13.02	0.0053	10	[13.01, 13.01, 13.01, 13.01, 13.01, 13.02, 13.02, 13.02, 13.02, 13.02]
14	14.00	0.0047	10	[13.99, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.01]
15	15.11	0.0053	10	[15.1, 15.1, 15.1, 15.1, 15.1, 15.11, 15.11, 15.11, 15.11, 15.11]
16	15.85	0.1136	10	[15.98, 15.98, 15.98, 15.98, 15.76, 15.76, 15.76, 15.76, 15.76, 15.76]
17	17.09	0.0053	10	[17.09, 17.09, 17.09, 17.09, 17.09, 17.08, 17.08, 17.08, 17.08, 17.08]
18	18.24	0.0000	10	[18.24, 18.24, 18.24, 18.24, 18.24, 18.24, 18.24, 18.24, 18.24, 18.24]
19	19.00	0.0042	10	[18.99, 18.99, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0]
20	19.73	0.0042	10	[19.73, 19.73, 19.73, 19.73, 19.73, 19.73, 19.73, 19.73, 19.74, 19.74]
21	21.14	0.0000	10	[21.14, 21.14, 21.14, 21.14, 21.14, 21.14, 21.14, 21.14, 21.14, 21.14]
22	22.19	0.0000	10	[22.19, 22.19, 22.19, 22.19, 22.19, 22.19, 22.19, 22.19, 22.19, 22.19]
23	23.03	0.0000	10	[23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03]
24	24.26	0.0000	10	[24.26, 24.26, 24.26, 24.26, 24.26, 24.26, 24.26, 24.26, 24.26, 24.26]
25	25.09	0.0980	10	[24.81, 25.12, 25.12, 25.12, 25.12, 25.12, 25.12, 25.12, 25.12, 25.12]
26	25.92	0.0103	10	[25.9, 25.91, 25.91, 25.91, 25.92, 25.92, 25.92, 25.93, 25.93, 25.93]
27	27.11	0.0052	10	[27.1, 27.1, 27.1, 27.1, 27.11, 27.11, 27.11, 27.11, 27.11, 27.11]
28	28.48	0.0053	10	[28.48, 28.48, 28.48, 28.48, 28.48, 28.49, 28.49, 28.49, 28.49, 28.49]
29	29.01	0.0000	10	[29.01, 29.01, 29.01, 29.01, 29.01, 29.01, 29.01, 29.01, 29.01, 29.01]
30	30.13	0.0032	10	[30.12, 30.13, 30.13, 30.13, 30.13, 30.13, 30.13, 30.13, 30.13, 30.13]
31	31.33	0.0000	10	[31.33, 31.33, 31.33, 31.33, 31.33, 31.33, 31.33, 31.33, 31.33, 31.33]
32	31.98	0.0108	10	[31.96, 31.96, 31.97, 31.97, 31.97, 31.98, 31.98, 31.98, 31.99, 31.99]
33	32.76	0.0088	10	[32.75, 32.75, 32.75, 32.76, 32.76, 32.76, 32.77, 32.77, 32.77, 32.77]
34	33.90	0.0149	10	[33.88, 33.88, 33.89, 33.89, 33.9, 33.9, 33.91, 33.91, 33.92, 33.92]
35	35.33	0.0822	10	[35.1, 35.36, 35.36, 35.36, 35.36, 35.36, 35.36, 35.36, 35.36, 35.36]
36	36.11	0.0125	10	[36.09, 36.1, 36.1, 36.1, 36.11, 36.11, 36.12, 36.12, 36.12, 36.13]
