# Began on:  2021-07-19 21:39:15.465423
0	11.39	0.0097	10	[11.41, 11.4, 11.4, 11.4, 11.4, 11.39, 11.39, 11.39, 11.38, 11.38]
1	11.36	0.0103	10	[11.38, 11.37, 11.37, 11.37, 11.36, 11.36, 11.36, 11.35, 11.35, 11.35]
2	11.34	0.0085	10	[11.35, 11.34, 11.34, 11.34, 11.34, 11.33, 11.33, 11.33, 11.33, 11.32]
3	11.32	0.0000	10	[11.32, 11.32, 11.32, 11.32, 11.32, 11.32, 11.32, 11.32, 11.32, 11.32]
4	11.32	0.0000	10	[11.32, 11.32, 11.32, 11.32, 11.32, 11.32, 11.32, 11.32, 11.32, 11.32]
5	11.33	0.0084	10	[11.32, 11.32, 11.32, 11.32, 11.32, 11.32, 11.33, 11.33, 11.34, 11.34]
6	11.36	0.0092	10	[11.34, 11.35, 11.35, 11.36, 11.36, 11.36, 11.37, 11.37, 11.36, 11.36]
7	11.35	0.0074	10	[11.36, 11.36, 11.36, 11.35, 11.35, 11.35, 11.35, 11.35, 11.34, 11.34]
8	11.32	0.0134	10	[11.34, 11.34, 11.33, 11.33, 11.33, 11.32, 11.32, 11.31, 11.31, 11.3]
9	11.27	0.0162	10	[11.29, 11.29, 11.28, 11.28, 11.27, 11.26, 11.26, 11.25, 11.25, 11.25]
10	11.25	0.0000	10	[11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25]
11	11.25	0.0000	10	[11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25]
12	11.93	0.0696	10	[11.73, 11.95, 11.95, 11.95, 11.95, 11.95, 11.95, 11.95, 11.95, 11.95]
13	12.98	0.0052	10	[12.98, 12.98, 12.98, 12.98, 12.98, 12.98, 12.97, 12.97, 12.97, 12.97]
14	14.11	0.0042	10	[14.1, 14.1, 14.11, 14.11, 14.11, 14.11, 14.11, 14.11, 14.11, 14.11]
15	15.09	0.0000	10	[15.09, 15.09, 15.09, 15.09, 15.09, 15.09, 15.09, 15.09, 15.09, 15.09]
16	16.07	0.1050	10	[16.0, 16.0, 16.0, 16.0, 16.0, 16.01, 16.01, 16.22, 16.22, 16.22]
17	17.34	0.0032	10	[17.34, 17.34, 17.34, 17.34, 17.34, 17.34, 17.34, 17.34, 17.34, 17.33]
18	18.19	0.0000	10	[18.19, 18.19, 18.19, 18.19, 18.19, 18.19, 18.19, 18.19, 18.19, 18.19]
19	19.10	0.0000	10	[19.1, 19.1, 19.1, 19.1, 19.1, 19.1, 19.1, 19.1, 19.1, 19.1]
20	20.29	0.0000	10	[20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29, 20.29]
21	21.19	0.0000	10	[21.19, 21.19, 21.19, 21.19, 21.19, 21.19, 21.19, 21.19, 21.19, 21.19]
22	22.04	0.0759	10	[21.82, 22.06, 22.06, 22.06, 22.06, 22.06, 22.06, 22.06, 22.06, 22.06]
