# Began on:  2021-07-17 20:27:50.859695
0	10.21	0.0191	10	[10.24, 10.23, 10.22, 10.22, 10.21, 10.21, 10.2, 10.19, 10.19, 10.18]
1	11.70	0.0042	10	[11.7, 11.7, 11.7, 11.7, 11.7, 11.7, 11.7, 11.7, 11.69, 11.69]
2	12.62	0.0000	10	[12.62, 12.62, 12.62, 12.62, 12.62, 12.62, 12.62, 12.62, 12.62, 12.62]
3	13.80	0.0000	10	[13.8, 13.8, 13.8, 13.8, 13.8, 13.8, 13.8, 13.8, 13.8, 13.8]
4	14.74	0.0000	10	[14.74, 14.74, 14.74, 14.74, 14.74, 14.74, 14.74, 14.74, 14.74, 14.74]
5	15.94	0.0000	10	[15.94, 15.94, 15.94, 15.94, 15.94, 15.94, 15.94, 15.94, 15.94, 15.94]
6	16.87	0.0000	10	[16.87, 16.87, 16.87, 16.87, 16.87, 16.87, 16.87, 16.87, 16.87, 16.87]
7	18.05	0.0053	10	[18.05, 18.05, 18.05, 18.05, 18.05, 18.04, 18.04, 18.04, 18.04, 18.04]
8	18.92	0.0000	10	[18.92, 18.92, 18.92, 18.92, 18.92, 18.92, 18.92, 18.92, 18.92, 18.92]
9	20.11	0.0000	10	[20.11, 20.11, 20.11, 20.11, 20.11, 20.11, 20.11, 20.11, 20.11, 20.11]
10	21.00	0.0042	10	[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.01, 21.01]
11	22.16	0.0052	10	[22.17, 22.17, 22.17, 22.17, 22.16, 22.16, 22.16, 22.16, 22.16, 22.16]
12	23.02	0.0000	10	[23.02, 23.02, 23.02, 23.02, 23.02, 23.02, 23.02, 23.02, 23.02, 23.02]
13	24.17	0.0000	10	[24.17, 24.17, 24.17, 24.17, 24.17, 24.17, 24.17, 24.17, 24.17, 24.17]
14	25.10	0.0000	10	[25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1, 25.1]
15	26.06	0.0132	10	[26.04, 26.05, 26.05, 26.06, 26.06, 26.06, 26.07, 26.07, 26.08, 26.08]
16	27.10	0.0032	10	[27.1, 27.1, 27.1, 27.1, 27.1, 27.1, 27.1, 27.1, 27.1, 27.11]
17	28.81	0.0052	10	[28.82, 28.82, 28.82, 28.82, 28.81, 28.81, 28.81, 28.81, 28.81, 28.81]
18	29.70	0.0048	10	[29.7, 29.7, 29.7, 29.7, 29.7, 29.7, 29.7, 29.71, 29.71, 29.71]
19	30.93	0.0048	10	[30.92, 30.92, 30.92, 30.93, 30.93, 30.93, 30.93, 30.93, 30.93, 30.93]
20	31.78	0.0079	10	[31.77, 31.77, 31.78, 31.78, 31.78, 31.78, 31.79, 31.79, 31.79, 31.79]
21	33.05	0.0000	10	[33.05, 33.05, 33.05, 33.05, 33.05, 33.05, 33.05, 33.05, 33.05, 33.05]
22	33.98	0.0000	10	[33.98, 33.98, 33.98, 33.98, 33.98, 33.98, 33.98, 33.98, 33.98, 33.98]
23	35.16	0.0032	10	[35.16, 35.16, 35.16, 35.16, 35.16, 35.16, 35.16, 35.16, 35.16, 35.17]
24	36.12	0.0070	10	[36.11, 36.12, 36.12, 36.12, 36.12, 36.13, 36.13, 36.13, 36.13, 36.13]
25	37.38	0.0125	10	[37.4, 37.39, 37.39, 37.39, 37.38, 37.38, 37.37, 37.37, 37.37, 37.36]
26	38.17	0.0074	10	[38.16, 38.16, 38.17, 38.17, 38.17, 38.17, 38.17, 38.18, 38.18, 38.18]
27	39.36	0.0042	10	[39.36, 39.36, 39.36, 39.36, 39.36, 39.36, 39.36, 39.36, 39.37, 39.37]
28	40.30	0.0000	10	[40.3, 40.3, 40.3, 40.3, 40.3, 40.3, 40.3, 40.3, 40.3, 40.3]
29	41.60	0.0082	10	[41.61, 41.61, 41.61, 41.61, 41.61, 41.6, 41.6, 41.6, 41.59, 41.59]
30	42.39	0.0000	10	[42.39, 42.39, 42.39, 42.39, 42.39, 42.39, 42.39, 42.39, 42.39, 42.39]
31	43.52	0.0000	10	[43.52, 43.52, 43.52, 43.52, 43.52, 43.52, 43.52, 43.52, 43.52, 43.52]
32	43.53	0.0067	10	[43.52, 43.53, 43.53, 43.53, 43.53, 43.53, 43.54, 43.54, 43.54, 43.54]
33	45.20	0.0000	10	[45.2, 45.2, 45.2, 45.2, 45.2, 45.2, 45.2, 45.2, 45.2, 45.2]
34	46.16	0.0000	10	[46.16, 46.16, 46.16, 46.16, 46.16, 46.16, 46.16, 46.16, 46.16, 46.16]
35	47.36	0.0105	10	[47.35, 47.35, 47.35, 47.35, 47.36, 47.36, 47.36, 47.37, 47.37, 47.38]
36	48.41	0.0048	10	[48.41, 48.41, 48.41, 48.41, 48.41, 48.41, 48.41, 48.4, 48.4, 48.4]
37	49.47	0.0000	10	[49.47, 49.47, 49.47, 49.47, 49.47, 49.47, 49.47, 49.47, 49.47, 49.47]
38	50.40	0.0696	10	[50.2, 50.42, 50.42, 50.42, 50.42, 50.42, 50.42, 50.42, 50.42, 50.42]
39	51.62	0.0000	10	[51.62, 51.62, 51.62, 51.62, 51.62, 51.62, 51.62, 51.62, 51.62, 51.62]
40	52.50	0.0137	10	[52.48, 52.49, 52.49, 52.49, 52.5, 52.5, 52.51, 52.51, 52.52, 52.52]
41	53.77	0.0000	10	[53.77, 53.77, 53.77, 53.77, 53.77, 53.77, 53.77, 53.77, 53.77, 53.77]
42	54.69	0.0000	10	[54.69, 54.69, 54.69, 54.69, 54.69, 54.69, 54.69, 54.69, 54.69, 54.69]
43	55.86	0.1101	10	[55.55, 55.9, 55.9, 55.9, 55.9, 55.9, 55.9, 55.9, 55.89, 55.89]
44	56.78	0.0048	10	[56.78, 56.78, 56.78, 56.78, 56.78, 56.78, 56.78, 56.79, 56.79, 56.79]
45	57.94	0.0085	10	[57.92, 57.93, 57.93, 57.93, 57.93, 57.94, 57.94, 57.94, 57.94, 57.95]
46	58.91	0.0042	10	[58.91, 58.91, 58.91, 58.91, 58.91, 58.91, 58.91, 58.91, 58.92, 58.92]
47	60.00	0.0079	10	[59.99, 59.99, 59.99, 59.99, 60.0, 60.0, 60.0, 60.0, 60.01, 60.01]
48	60.03	0.0103	10	[60.01, 60.02, 60.02, 60.02, 60.03, 60.03, 60.03, 60.04, 60.04, 60.04]
49	61.76	0.0000	10	[61.76, 61.76, 61.76, 61.76, 61.76, 61.76, 61.76, 61.76, 61.76, 61.76]
50	62.69	0.0000	10	[62.69, 62.69, 62.69, 62.69, 62.69, 62.69, 62.69, 62.69, 62.69, 62.69]
51	63.89	0.0000	10	[63.89, 63.89, 63.89, 63.89, 63.89, 63.89, 63.89, 63.89, 63.89, 63.89]
52	64.82	0.0000	10	[64.82, 64.82, 64.82, 64.82, 64.82, 64.82, 64.82, 64.82, 64.82, 64.82]
53	66.03	0.0721	10	[65.82, 66.05, 66.05, 66.05, 66.05, 66.05, 66.05, 66.05, 66.04, 66.04]
54	66.98	0.0000	10	[66.98, 66.98, 66.98, 66.98, 66.98, 66.98, 66.98, 66.98, 66.98, 66.98]
55	68.17	0.0000	10	[68.17, 68.17, 68.17, 68.17, 68.17, 68.17, 68.17, 68.17, 68.17, 68.17]
56	69.10	0.0000	10	[69.1, 69.1, 69.1, 69.1, 69.1, 69.1, 69.1, 69.1, 69.1, 69.1]
57	70.32	0.0000	10	[70.32, 70.32, 70.32, 70.32, 70.32, 70.32, 70.32, 70.32, 70.32, 70.32]
58	71.27	0.0000	10	[71.27, 71.27, 71.27, 71.27, 71.27, 71.27, 71.27, 71.27, 71.27, 71.27]
59	72.46	0.0000	10	[72.46, 72.46, 72.46, 72.46, 72.46, 72.46, 72.46, 72.46, 72.46, 72.46]
60	73.39	0.0000	10	[73.39, 73.39, 73.39, 73.39, 73.39, 73.39, 73.39, 73.39, 73.39, 73.39]
