# There are 264 settings from 11 to 274
# plus zero ohms for a grand total of 265
SN2	# serial number
R1	# resistor number
11	# minimum resistance value
274	# maximum resistance value
# Rnominal, Registers[1-4], Ractual, Rerror
0.0	0	0	0	0	0.170	+0.170
11.0	1	1	1	0	11.080	+0.080
12.0	1	1	1	1	12.070	-0.070
13.0	2	2	2	2	12.920	+0.080
14.0	2	3	3	3	14.010	-0.010
15.0	4	4	4	3	15.010	+0.010
16.0	4	4	5	5	15.970	-0.030
17.0	5	6	6	6	17.010	-0.010
18.0	7	7	7	6	18.010	+0.010
19.0	8	8	7	7	19.050	+0.050
20.0	8	8	8	9	19.900	-0.100
21.0	9	9	10	10	20.990	-0.010
22.0	11	11	10	10	21.990	+0.010
23.0	12	11	11	11	23.020	+0.020
24.0	13	13	12	12	24.080	+0.080
25.0	13	13	13	14	24.900	-0.100
26.0	14	14	14	15	26.080	-0.080
27.0	16	15	15	15	27.080	+0.080
28.0	17	17	16	16	28.100	+0.100
29.0	16	17	17	17	29.120	-0.120
30.0	17	18	18	18	29.980	-0.020
31.0	19	19	19	18	30.980	+0.020
32.0	19	19	20	20	31.930	-0.070
33.0	20	20	20	21	33.020	-0.020
34.0	22	21	21	21	34.020	+0.020
35.0	23	23	22	22	35.120	+0.120
36.0	23	23	23	24	36.050	-0.050
37.0	25	24	24	24	37.050	+0.050
38.0	25	25	25	25	38.120	-0.120
39.0	26	26	26	26	38.950	+0.050
40.0	26	26	27	27	39.890	-0.110
41.0	28	28	28	28	41.040	-0.040
42.0	28	29	29	29	42.100	-0.100
43.0	29	30	30	30	42.910	-0.090
44.0	31	31	31	30	43.910	+0.090
45.0	33	33	32	32	45.070	+0.070
46.0	32	33	33	33	45.950	-0.050
47.0	34	34	34	33	46.950	+0.050
48.0	34	34	35	35	47.910	-0.090
49.0	35	36	36	36	49.020	-0.020
50.0	37	37	37	36	50.020	+0.020
51.0	37	37	38	38	51.050	-0.050
52.0	39	39	38	38	52.050	+0.050
53.0	39	39	39	40	52.940	-0.060
54.0	41	40	40	40	53.940	+0.060
55.0	41	41	41	41	55.040	-0.040
56.0	43	42	42	42	56.050	+0.050
57.0	42	43	43	43	57.030	-0.030
58.0	44	44	44	44	57.940	+0.060
59.0	44	45	45	45	59.020	-0.020
60.0	46	46	46	45	60.020	+0.020
61.0	46	46	47	47	60.890	-0.110
62.0	49	49	48	48	61.910	+0.090
63.0	48	49	49	49	62.960	-0.040
64.0	50	50	50	49	63.960	+0.040
65.0	50	50	51	51	64.950	-0.050
66.0	51	52	52	52	66.050	-0.050
67.0	53	53	53	52	67.050	+0.050
68.0	53	53	54	54	67.970	-0.030
69.0	55	55	54	54	68.970	+0.030
70.0	56	55	55	55	70.060	+0.060
71.0	57	56	56	56	70.920	+0.080
72.0	57	57	57	57	72.000	-0.000
73.0	59	58	58	58	73.090	+0.090
74.0	58	59	59	59	73.920	-0.080
75.0	60	60	60	60	75.040	-0.040
76.0	60	60	61	61	75.890	-0.110
77.0	61	62	62	62	76.920	-0.080
78.0	62	62	63	63	78.030	-0.030
79.0	64	64	64	65	78.890	-0.110
80.0	65	65	66	66	80.040	-0.040
81.0	67	67	66	66	81.040	+0.040
82.0	67	67	67	67	81.970	+0.030
83.0	69	68	68	68	83.060	+0.060
84.0	69	69	69	69	84.090	-0.090
85.0	70	70	70	70	84.940	+0.060
86.0	70	70	71	71	85.900	-0.100
87.0	72	72	72	72	87.050	-0.050
88.0	72	72	73	73	87.990	-0.010
89.0	74	74	73	73	88.990	+0.010
90.0	75	75	75	74	90.050	+0.050
91.0	75	75	76	76	91.000	-0.000
92.0	77	77	76	76	92.000	+0.000
93.0	78	77	77	77	92.920	+0.080
94.0	79	78	78	78	93.910	+0.090
95.0	81	80	80	80	94.990	+0.010
96.0	80	80	81	81	95.990	-0.010
97.0	82	82	81	81	96.990	+0.010
98.0	83	83	83	82	98.100	+0.100
99.0	83	83	84	84	99.050	-0.050
100.0	85	85	84	84	100.050	+0.050
101.0	85	85	85	86	100.990	-0.010
102.0	87	86	86	86	101.990	+0.010
103.0	87	87	87	87	103.090	-0.090
104.0	88	88	88	88	103.940	+0.060
105.0	88	89	89	89	105.090	-0.090
