# Began on:  2021-07-19 19:01:57.912244
0	13.95	0.0116	10	[13.97, 13.97, 13.96, 13.96, 13.95, 13.95, 13.95, 13.94, 13.94, 13.94]
1	13.92	0.0103	10	[13.93, 13.93, 13.93, 13.92, 13.92, 13.92, 13.91, 13.91, 13.91, 13.9]
2	13.88	0.0099	10	[13.9, 13.89, 13.89, 13.88, 13.88, 13.88, 13.87, 13.87, 13.87, 13.88]
3	14.21	0.2013	10	[14.09, 14.09, 14.09, 14.09, 14.09, 14.09, 14.09, 14.51, 14.51, 14.5]
4	14.16	0.1604	10	[14.5, 14.22, 14.22, 14.21, 14.21, 14.2, 14.0, 14.0, 14.0, 14.0]
5	13.99	0.0042	10	[14.0, 14.0, 13.99, 13.99, 13.99, 13.99, 13.99, 13.99, 13.99, 13.99]
6	13.97	0.0088	10	[13.98, 13.98, 13.98, 13.98, 13.97, 13.97, 13.97, 13.96, 13.96, 13.96]
7	13.94	0.0067	10	[13.95, 13.95, 13.95, 13.95, 13.94, 13.94, 13.94, 13.94, 13.94, 13.93]
8	13.93	0.0000	10	[13.93, 13.93, 13.93, 13.93, 13.93, 13.93, 13.93, 13.93, 13.93, 13.93]
9	13.94	0.0082	10	[13.93, 13.93, 13.93, 13.93, 13.93, 13.94, 13.94, 13.94, 13.95, 13.95]
10	14.17	0.1402	10	[13.96, 13.96, 13.97, 14.24, 14.24, 14.25, 14.25, 14.26, 14.26, 14.27]
11	14.29	0.0105	10	[14.27, 14.28, 14.28, 14.29, 14.29, 14.29, 14.3, 14.3, 14.3, 14.3]
12	13.90	0.1403	10	[14.3, 13.86, 13.86, 13.86, 13.86, 13.86, 13.86, 13.85, 13.85, 13.85]
13	13.85	0.0048	10	[13.85, 13.85, 13.85, 13.85, 13.85, 13.85, 13.85, 13.84, 13.84, 13.84]
14	13.84	0.0042	10	[13.84, 13.84, 13.84, 13.84, 13.84, 13.84, 13.84, 13.84, 13.83, 13.83]
15	14.85	0.0032	10	[14.85, 14.85, 14.85, 14.85, 14.85, 14.85, 14.85, 14.85, 14.85, 14.84]
16	15.95	0.3362	10	[15.46, 15.75, 15.75, 15.75, 15.75, 15.75, 16.1, 16.38, 16.38, 16.38]
17	17.22	0.1153	10	[16.98, 17.29, 17.28, 17.28, 17.28, 17.28, 17.27, 17.27, 17.26, 17.03]
18	17.98	0.0000	10	[17.98, 17.98, 17.98, 17.98, 17.98, 17.98, 17.98, 17.98, 17.98, 17.98]
19	18.95	0.0042	10	[18.95, 18.95, 18.95, 18.95, 18.95, 18.95, 18.95, 18.95, 18.94, 18.94]
20	19.89	0.1116	10	[19.76, 19.76, 19.76, 19.77, 19.97, 19.97, 19.98, 19.98, 19.98, 19.99]
21	21.09	0.0977	10	[21.14, 21.14, 21.13, 21.13, 21.13, 21.13, 21.13, 21.12, 20.9, 20.9]
22	21.79	0.0057	10	[21.8, 21.8, 21.79, 21.79, 21.79, 21.79, 21.79, 21.79, 21.79, 21.78]
23	22.75	0.0000	10	[22.75, 22.75, 22.75, 22.75, 22.75, 22.75, 22.75, 22.75, 22.75, 22.75]
24	23.82	0.0000	10	[23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82]
25	24.78	0.0000	10	[24.78, 24.78, 24.78, 24.78, 24.78, 24.78, 24.78, 24.78, 24.78, 24.78]
26	25.80	0.0000	10	[25.8, 25.8, 25.8, 25.8, 25.8, 25.8, 25.8, 25.8, 25.8, 25.8]
27	26.80	0.0000	10	[26.8, 26.8, 26.8, 26.8, 26.8, 26.8, 26.8, 26.8, 26.8, 26.8]
28	27.93	0.0947	10	[27.87, 27.87, 27.88, 27.88, 27.89, 27.9, 27.9, 27.91, 28.11, 28.11]
29	28.65	0.1391	10	[28.91, 28.91, 28.58, 28.58, 28.58, 28.58, 28.58, 28.58, 28.58, 28.58]
30	29.44	0.0048	10	[29.44, 29.44, 29.44, 29.44, 29.44, 29.44, 29.44, 29.45, 29.45, 29.45]
31	30.75	0.0000	10	[30.75, 30.75, 30.75, 30.75, 30.75, 30.75, 30.75, 30.75, 30.75, 30.75]
32	31.79	0.0052	10	[31.8, 31.8, 31.8, 31.79, 31.79, 31.79, 31.79, 31.79, 31.79, 31.8]
33	32.86	0.0067	10	[32.86, 32.87, 32.87, 32.87, 32.87, 32.86, 32.86, 32.86, 32.86, 32.85]
34	33.85	0.0052	10	[33.85, 33.85, 33.85, 33.85, 33.85, 33.85, 33.86, 33.86, 33.86, 33.86]
35	34.59	0.0103	10	[34.57, 34.58, 34.58, 34.58, 34.59, 34.59, 34.59, 34.6, 34.6, 34.6]
36	35.68	0.0000	10	[35.68, 35.68, 35.68, 35.68, 35.68, 35.68, 35.68, 35.68, 35.68, 35.68]
37	36.75	0.1075	10	[36.44, 36.78, 36.78, 36.78, 36.78, 36.78, 36.78, 36.78, 36.78, 36.78]
