# Began on:  2021-07-06 23:45:14.775913
0	12.00	0.0079	10	[12.01, 12.01, 12.01, 12.01, 12.0, 12.0, 12.0, 12.0, 11.99, 11.99]
1	13.61	0.0042	10	[13.6, 13.6, 13.61, 13.61, 13.61, 13.61, 13.61, 13.61, 13.61, 13.61]
2	14.57	0.0052	10	[14.56, 14.56, 14.56, 14.56, 14.57, 14.57, 14.57, 14.57, 14.57, 14.57]
3	15.80	0.0000	10	[15.8, 15.8, 15.8, 15.8, 15.8, 15.8, 15.8, 15.8, 15.8, 15.8]
4	16.65	0.0103	10	[16.63, 16.64, 16.64, 16.64, 16.65, 16.65, 16.65, 16.66, 16.66, 16.66]
5	17.94	0.0042	10	[17.93, 17.93, 17.94, 17.94, 17.94, 17.94, 17.94, 17.94, 17.94, 17.94]
6	18.82	0.0042	10	[18.81, 18.81, 18.82, 18.82, 18.82, 18.82, 18.82, 18.82, 18.82, 18.82]
7	20.05	0.0048	10	[20.04, 20.04, 20.04, 20.05, 20.05, 20.05, 20.05, 20.05, 20.05, 20.05]
8	20.96	0.0052	10	[20.96, 20.96, 20.96, 20.96, 20.96, 20.96, 20.97, 20.97, 20.97, 20.97]
9	22.18	0.0000	10	[22.18, 22.18, 22.18, 22.18, 22.18, 22.18, 22.18, 22.18, 22.18, 22.18]
10	23.05	0.0052	10	[23.04, 23.04, 23.04, 23.04, 23.05, 23.05, 23.05, 23.05, 23.05, 23.05]
11	24.26	0.0053	10	[24.25, 24.25, 24.25, 24.25, 24.25, 24.26, 24.26, 24.26, 24.26, 24.26]
12	25.16	0.0052	10	[25.16, 25.16, 25.16, 25.16, 25.16, 25.16, 25.17, 25.17, 25.17, 25.17]
13	26.38	0.0052	10	[26.38, 26.37, 26.37, 26.37, 26.38, 26.37, 26.38, 26.38, 26.38, 26.38]
14	27.14	0.0117	10	[27.12, 27.12, 27.13, 27.13, 27.13, 27.14, 27.14, 27.15, 27.15, 27.15]
15	28.28	0.0032	10	[28.27, 28.28, 28.28, 28.28, 28.28, 28.28, 28.28, 28.28, 28.28, 28.28]
16	29.06	0.0053	10	[29.06, 29.06, 29.06, 29.06, 29.06, 29.07, 29.07, 29.07, 29.07, 29.07]
17	30.75	0.0067	10	[30.74, 30.74, 30.75, 30.75, 30.75, 30.75, 30.75, 30.75, 30.76, 30.76]
18	31.70	0.0042	10	[31.69, 31.69, 31.7, 31.7, 31.7, 31.7, 31.7, 31.7, 31.7, 31.7]
19	32.99	0.0750	10	[32.78, 33.02, 33.02, 33.02, 33.02, 33.02, 33.02, 33.01, 33.01, 33.01]
20	34.25	0.0909	10	[34.3, 34.3, 34.3, 34.3, 34.3, 34.29, 34.29, 34.28, 34.08, 34.08]
21	35.24	0.0052	10	[35.24, 35.24, 35.24, 35.24, 35.24, 35.24, 35.25, 35.25, 35.25, 35.25]
22	36.19	0.0000	10	[36.19, 36.19, 36.19, 36.19, 36.19, 36.19, 36.19, 36.19, 36.19, 36.19]
23	37.35	0.0079	10	[37.34, 37.34, 37.34, 37.34, 37.35, 37.35, 37.35, 37.35, 37.36, 37.36]
24	38.32	0.0052	10	[38.31, 38.31, 38.31, 38.31, 38.32, 38.32, 38.32, 38.32, 38.32, 38.32]
25	39.55	0.0067	10	[39.54, 39.54, 39.55, 39.55, 39.55, 39.55, 39.55, 39.55, 39.56, 39.56]
26	40.51	0.0032	10	[40.51, 40.51, 40.51, 40.51, 40.51, 40.51, 40.51, 40.51, 40.51, 40.52]
27	41.73	0.0143	10	[41.71, 41.71, 41.71, 41.72, 41.72, 41.73, 41.73, 41.74, 41.74, 41.75]
28	42.77	0.1083	10	[42.8, 42.8, 42.8, 42.8, 42.8, 42.8, 42.81, 42.81, 42.8, 42.46]
29	43.65	0.0052	10	[43.64, 43.64, 43.64, 43.64, 43.65, 43.65, 43.65, 43.65, 43.65, 43.65]
